Artist ID,Artist Name,Popularity
7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,72
6vwjIs0tbIiseJMR3pqwiL,Beartooth,68
1R6Hx1tJ2VOUyodEpC12xM,Jim Croce,68
1qskAseW7apRxJBpYAO9Yk,Felix Snow,71
1z4g3DjTBBZKhvAroFlhOM,Red Velvet,74
4Q6nIcaBED8qUel8bBx6Cr,Jax Jones,79
1Uff91EOsvd99rtAupatMP,Claude Debussy,71
2NCGI6dLTxLdI9XHdv7QfM,The Andrews Sisters,67
4frXpPxQQZwbCu3eTGnZEw,Thundercat,69
2hl0xAkS2AIRAu23TVMBG1,Kansas,71
0QJIPDAEDILuo8AIq3pMuU,M.I.A.,71
3HVdAiMNjYrQIKlOGxoGh5,Rob Zombie,68
3ycxRkcZ67ALN3GQJ57Vig,Masego,70
6DCIj8jNaNpBz8e5oKFPtp,The Cars,69
4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,74
4XDi67ZENZcbfKnvMnTYsI,Jay Park,70
5yhxqYI0JBwUKfXpSEjiM8,Jamey Johnson,65
7Aq8lpLMSt1Zxu56pe9bmp,Jagged Edge,68
4AA8eXtzqh5ykxtafLaPOi,What So Not,69
1iIxNEvPPmdFIIP0tdpw6G,Los Cadetes De Linares,68
70kkdajctXSbqSMJbQO424,Kacey Musgraves,66
3iDD7bnsjL9J4fO298r0L0,Chicago,71
0dvKgSdNB2U1gfp6ZcekYi,Frankie Ballard,65
5nLYd9ST4Cnwy6NHaCxbj8,CeeLo Green,70
3nJWBJvK7uGvfp4iZh9CkN,Relient K,66
3mJ9GlkLzj8Ka7Z7EQaCMi,Watsky,67
5BKzvAPtNXnt0LwzGvKOH3,Aaron Watson,65
59xlizZFIFUvLC0I8iV2Jv,Los Rieleros Del Norte,65
55vs7NT1KxcFjbMC4y202E,REO Speedwagon,69
79QO0Xmn1dZhvaLicS2Yrs,The Night Game,74
73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,80
6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,71
6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,75
2hGh5VOeeqimQFxqXvfCUf,John Coltrane,70
1f5GqyOPo0CkotzzRwviBu,The Lonely Island,69
5ojhEavq6altxW8fWIlLum,Escape the Fate,68
7FBDXY8U17aasVTH3rgxbS,Bankroll Fresh,65
4aJTB79uwT4sP0Nb8QGWHc,Joe Nichols,65
41MozSoPIsD1dJM0CLPjZF,BLACKPINK,75
63bCkf4n15jiKjHhLV7kSZ,Niykee Heaton,66
7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,75
6C1ohJrd5VydigQtaGy5Wa,Joyner Lucas,66
7GN9PivdemQRKjDt4z5Zv8,The Internet,68
43sZBwHjahUvgbx1WNIkIz,Creed,70
4BzCdhJTyTS3gumq9xmymb,ayokay,68
5CGtBYmVPeLhI1kM2Fn9Gv,Los Invasores De Nuevo León,68
74gcBzlQza1bSfob90yRhR,City and Colour,69
5SqxgH3k1AkSVkpdTGYudY,Calming Sounds,65
0FWzNDaEu9jdgcYTbcOa4F,3OH!3,68
1VBflYyxBhnDc9uVib98rw,Icona Pop,75
5bHjVR4F2Tfq4Ha6x7K6wU,Rockabye Baby!,67
3KedxarmBCyFBevnqQHy3P,Jessie Reyez,69
0OROVBEZCocg0FcgJpyBse,Alex Sensation,80
1YzCsTRb22dQkh9lghPIrp,Billie Holiday,71
6XJykeImeaTIiXaeoORBs5,Deep Sleep Music Collective,69
2Q0MyH5YMI5HPQjFjlq5g3,Chet Faker,74
2NhdGz9EDv2FeUw6udu2g1,The Wanted,72
0JXiS2FrAg3wQYJHcmZdrc,B. Swanson Quartet,67
79hrYiudVcFyyxyJW0ipTy,The Paper Kites,71
02A3cEvlLLCbIMVDrK2GHV,Starley,75
0lZoBs4Pzo7R89JM9lxwoT,Duran Duran,73
5IcGbIAgdns0R5EJKHMjCQ,LOCASH,65
4leTWyczsXYGlzUh8sFGSz,Kim Walker-Smith,67
0GzIauSfKRc5BlNXpTWAGz,Jessie James Decker,65
2qc41rNTtdLK0tV3mJn2Pm,Ryan Adams,69
1O7bUkov2v71fDS60GOfMD,White Noise Therapy,66
1UdQqCUR7RwB9YYJONwbdM,Trapt,68
2AQjGvtT0pFYfxR3neFcvz,Jordin Sparks,71
6L3x3if9RVimruryD9LoFb,King Lil G,64
60gmlHZmT16wiO9GiXKYK9,Chris Janson,65
63wjoROpeh5f11Qm93UiJ1,Keri Hilson,70
7crPfGd2k81ekOoSqQKWWz,Stevie Nicks,69
4igDSX1kgfWbVTDCywcBGm,Johnnyswim,66
7zwiFdY90oXzLh1Wz22oEq,Meditation Music Zone,70
6NyJIFHAePjHR1pFxwisqz,Kurupt,68
1zhIzONVRlTfD1VQRauHMl,Chris Cagle,65
1Wnfj5qZsp8nPsGBBRRa4W,Monty,66
38EmEgXkgK51MT2tPY0EoC,Bobby Helms,66
4VhL8KLjVso4vLfOLVViTb,Bridgit Mendler,69
4JNfz6aO9ZFz0gp5GY88am,Hey Violet,67
5S6hjAxgxjsLylsTtMIimO,Saliva,68
6wWVKhxIU2cEi0K81v7HvP,Rammstein,79
4aP1lp10BRYZO658B2NwkG,Andrew Lloyd Webber,69
5dMnvpYEfXvSexjwnSRH5n,RaeLynn,65
2kHxkdiKCSnHMkhIgFBZaI,Kristen Bell,69
79FMDwzZQxHgSkIYBl3ODU,Trace Adkins,65
27T030eWyCQRmDyuvr1kxY,Scorpions,76
2CgVSpL4tfbUuHmTGS7wF3,Ocean Waves For Sleep,66
54QA4zjZDOyaLN8bVthBjP,Joe Moses,67
5xKp3UyavIBUsGy3DQdXeF,A Great Big World,72
67qogtRNI0GjUr8PlaG6Zh,Zeds Dead,68
2QoU3awHVdcHS8LrZEKvSM,Wilco,68
4l1cKWYW591xnwEGxpUg3J,Miike Snow,68
4DMSJzGjw2SMkKAT5EEE5u,HOMESHAKE,68
53QzNeFpzAaXYnrDBbDrIp,The Isley Brothers,69
0KpCz7V5XRkqKuM1JDf56O,Cousin Stizz,66
13saZpZnCDWOI9D4IJhp1f,Lily Allen,75
0nnp7oJpY2J6yZOqtdKaWq,Duelo,71
3sMYEBy0CZFxedcnm9i9hf,Frankie J,68
02rd0anEWfMtF7iMku9uor,Reba McEntire,65
0cmWgDlu9CwTgxPhf403hb,Bonobo,74
6LOvxDn71T0wWhCDNcXcUj,Banda Carnaval,68
1WoYfDQf78hGBPBn9vA4zQ,Mambo Kings,73
4wYk01oPJNfaEssVFL46oQ,Coast Modern,66
0rZp7G3gIH6WkyeXbrZnGi,Novo Amor,71
4kLvhMAuCloLxoP1aVM7Lr,Michael Giacchino,71
0gLjJuczGWhqKVMmVpIT52,Turnover,66
2C2sVVXanbOpymYBMpsi89,The Cab,68
25oLRSUjJk4YHNUsQXk7Ut,GRiZ,65
2GEcMpeGIad5O23WxDRFMn,Rico Love,67
4p07QU02SrLsaORo25h2Lg,Sammie,67
4iiQabGKtS2RtTKpVkrVTw,Smallpools,66
3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,67
7EjxNoVjXo7gL73F2EdXVA,Empire Cast,69
7MSUfLeTdDEoZiJPDSBXgi,Brian Eno,69
6jy0VQ5tLwEKBeMxZ1aK4J,Jeff Williams,67
0GgyFUpOyzWDRDqx8FCTDN,Baby Rasta,74
2jzc5TC5TVFLXQlBNiIUzE,a-ha,75
4sIl4BTo9l9KqEi0Y3RE72,Carly Pearce,65
4IJczjB0fJ04gs4uvP0Fli,Gym Class Heroes,70
2BQVRw9md4UKcGUrDXABCD,Tracy Lawrence,64
2PU4qFehXQF7WnlFsJpBiJ,Raury,68
34Y0ldeyUv7jBvukWOGASO,Bobby Shmurda,67
0Mz5XE0kb1GBnbLQm2VbcO,Mos Def,70
1FvjvACFvko2Z91IvDljrx,Mick Jenkins,68
0RpddSzUHfncUWNJXKOsjy,Neon Trees,67
4pADjHPWyrlAF0FA7joK2H,Jay Sean,72
3s8alQfNnY0roAHaJh7Xxt,Dom Kennedy,65
0Y4inQK6OespitzD6ijMwb,Freddie Gibbs,67
5T0MSzX9RC5NA6gAI6irSn,Estelle,70
1tX4Yf64m81Ju9THQiXAzn,Traviezoz de la Zierra,67
6MF9fzBmfXghAz953czmBC,Taio Cruz,73
2snm3HmsnDUDxbIChdl2Oj,Justin Hurwitz,72
19y5MFBH7gohEdGwKM7QsP,Luther Vandross,69
7nfSsLcGgwpzJ7E8gZmWXe,Canciones De Cuna,65
1cXi8ALPQCBHZbf0EgP4Ey,Misfits,68
66TrUkUZ3RM29dqeDQRgyA,Ella Eyre,77
5d1JhBfyb58upMXCZOdbQu,Phil Wickham,66
3utxjLheHaVEd9bPjQRsy8,Coheed and Cambria,66
0st5vgzw9XkH5ALJiUM1lE,Slim Thug,65
0le01dl1WllSHhjEXRl4in,Tamia,67
4OyEHsIMIJxInFSB8L4qI5,Rain Sounds & White Noise,67
34jw2BbxjoYalTp8cJFCPv,Heart,70
7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic,68
1kDGbuxWknIKx4FlgWxiSp,Nothing But Thieves,74
4C50EbCS11M0VbGyH3OfLt,Bahamas,68
1E4r4z7ivGUcSAnCbINJ9v,Drowning Pool,69
4TshyQDihSYXSWqvclXl3I,Parmalee,65
0EgUow5z0SXVA9lunNSB1q,Verse Simmonds,68
01crEa9G3pNpXZ5m7wuHOk,Red,67
4AapPt7H6bGH4i7chTulpI,Ben Rector,65
7GaxyUddsPok8BuhxN6OUW,James Brown,71
2q3GG88dVwuQPF4FmySr9I,The Score,69
3vHV92ecrylnUHDM4d2MtC,Tyler Farr,64
3Rx4PJ7SP6unkOk5elPUK7,Money Man,64
2FwDTncULUnmANIh7qKa5z,FKJ,71
3o2dn2O0FCVsWDFSh8qxgG,Sabaton,75
0PrhwIWbqYFYyY2ZrkIWgI,Adriel Favela,67
0kbYTNQb4Pb1rPbbaF0pT4,Miles Davis,71
2LJxr7Pt3JnP60eLxwbDOu,Mandy Moore,70
08Ld63UgKrJ0nZnCkzHtzc,Project Pat,65
7ENzWT59o740mBAZkR3dpO,Thunderstorms,65
1GlMjIezcLwV3OFlX0uXOv,Lea Salonga,69
0daugAjUgbJSqdlyYNwIbT,Vicetone,74
0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,78
0DxeaLnv6SyYk2DOqkLO8c,MAGIC!,74
2ht3wxeT69CzyKFChNnNAB,Big Boi,66
4cmA2QDPdzh8W2ytpyUGes,Young Scooter,65
3ZooCJzNMTLpmJaIRUEorI,Young Dro,65
19I4tYiChJoxEO5EuviXpz,AFI,68
7eCmccnRwPmRnWPw61x6jM,SHY Martin,74
6O4EGCCb6DoIiR6B1QCQgp,Toro y Moi,67
5IaAggho4F1gWHE5REe1e8,Los Rehenes,65
0lEssBAxQl2In4RpaB1C2Y,Talib Kweli,67
4qOzMSukiZoiSjPQw8Zs7s,Mansionair,68
0hDjKSKjl1DC7ovYTDJHe8,Bruno Major,68
1PDE2MIJ4M6uvFJDrslazf,Ryan Caraveo,66
71jzN72g8qWMCMkWC5p1Z0,Alexandre Desplat,72
3IstlZaHyUP9SONpulb4SM,Chris Webby,66
2wX6xSig4Rig5kZU6ePlWe,KSHMR,76
4LUYOHM73gVlfY5TzRbIgX,Spa,69
0ojcq9LJQWMawQdFDw3M0L,Donnie Trumpet & The Social Experiment,65
10gzBoINW3cLJfZUka8Zoe,Above & Beyond,70
6BMhCQJYHxxKAeqYS1p5rY,Hinder,67
3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,75
6S58b0fr8TkWrEHOH4tRVu,Switchfoot,66
5wpEBloInversG3zp3CVAk,Jeremy Camp,65
1IueXOQyABrMOprrzwQJWN,Sigala,79
698hF4vcwHwPy8ltmXermq,Far East Movement,71
6e8OTLDQpaz1Tl2GEaxsNj,Matthew West,65
6Rx1JKzBrSzoKQtmbVmBnM,Hayley Williams,70
6U3ybJ9UHNKEdsH7ktGBZ7,J.I.D,66
1OVaGC0CDZaxjcPxclSNmp,Tall Heights,70
2gUMs9PE8XZVQyzCDqaYmW,High School Musical Cast,74
2OpqcUtj10HHvGG6h9VYC5,George Jones,65
2P3cjUru4H3fhSXXNxE9kA,Blackstreet,70
0iOVhN3tnSvgDbcg25JoJb,Etta James,71
4DZGvSv2oMkBUnPz67E6z6,David Nail,65
1buzCmyYZE4kcdLRudsb8V,Mikky Ekko,71
6ziEnj8UydSg8dr68C3aut,Los Caminantes,65
6HCnsY0Rxi3cg53xreoAIm,Emancipator,68
2WKdxPFRD7IqZvlIAvhMgY,Fugees,71
5SXEylV07TC57eanSxxg4R,Stick Figure,65
0GpuSge5ffZ053NhXxgQkV,Cardenales De Nuevo León,68
6MERXsiRbur2oJZFgYRDKz,Vitamin String Quartet,67
6LNlfExL1VfbLmpkVfg4N9,Perdidos De Sinaloa,67
3dXaa6jwM7B52GZpaJEIr5,Puddle Of Mudd,68
4pVaQcaBqbvk0ucB4r65e3,Mark Mancina,68
2qbEtwBVyobgpNP5KcHE9J,Pusho,73
4pb4rqWSoGUgxm63xmJ8xc,Madeon,68
2y246nnP9pQT0E6v3ZMMOO,Night Lovell,70
0NKDgy9j66h3DLnN8qu1bB,Eurythmics,74
01aC2ikO4Xgb2LUpf9JfKp,Gary Clark Jr.,69
0rG0AZBscc8S8q1ahIsasI,Juvenile,64
6mKqFxGMS5TGDZI3XkT5Rt,Angel Olsen,67
3S0tlB4fE7ChxI2pWz8Xip,Giggs,76
3TNt4aUIxgfy9aoaft5Jj2,Yeah Yeah Yeahs,69
35U9lQaRWSQISxQAB94Meo,America,70
3CAhiUHkUYT1mFtVHM9SHA,Valentín Elizalde,71
4YWK3hXt1QRAw2rNBao55d,Skippa Da Flippa,65
05oH07COxkXKIMt6mIPRee,Brandy,68
62DmErcU7dqZbJaDqwsqzR,Popcaan,72
1WvvwcQx0tj6NdDhZZ2zZz,Future Islands,70
336vr2M3Va0FjyvB55lJEd,D'Angelo,69
5b0XQwyoJBFd3MwL2YxEPO,Nohidea,67
4L1YBxxAxQx0HG8lgPcFcJ,Damian Lemar Hudson,66
5tIkXJTex4JY7cv9mmgAZx,Ruelle,69
2yQf6b8hxahZaT5dHlWaB1,Raekwon,68
5fsDcuclIe8ZiBD5P787K1,Stevie Ray Vaughan,69
2lbUjuMzHkT4qIECvk2f3L,Kris Wu,67
5p9CTsn5ueGU4oScNX1axu,August Burns Red,66
1mkeYlKbxGr4gkQAFXPp1u,Ricardo Ducent,70
2akNRvGNB400IDDUMr1PHW,Steffany Gretzinger,66
2retT7MFwHDVTeGKDdybEx,K. Michelle,65
2HO2kO7O5gEnM91dhobllP,Smooky MarGielaa,65
4TKTii6gnOnUXQHyuo9JaD,Sheryl Crow,69
0OdUWJ0sBjDrqHygGUXeCF,Band of Horses,69
4BANbHDs1IluagTx5eRW2P,Jon Langston,64
75jNCko3SnEMI5gwGqrbb8,Tammi Terrell,70
7dWYWUbO68rXJOcyA7SpJk,Fort Minor,70
67lytN32YpUxiSeWlKfHJ3,Yung Lean,73
1dPl8axUL09mso0myZqPZW,Matt Maher,65
41SQP16hv1TioVYqdckmxT,Real Estate,67
6p5JxpTc7USNnBnLzctyd4,Phillip Phillips,68
2mpeljBig2IXLXRAFO9AAs,Dido,73
6AVLthptCPhfrxlHadOBJD,Jill Scott,66
3XVpDdKav6C6zwlDXPhMEO,Kamaiyah,65
1vb1XqzyNMQ16BqbxRz5BV,Wifisfuneral,65
1bj5GrcLom5gZFF5t949Xl,Martin Solveig,78
1MT1Wz4G9Z9EVOg4L5zZMS,Tamar Braxton,65
49O0SPoCoTiK2Nn2tOaHyU,Knox Fortune,67
7K78lVZ8XzkjfRSI7570FF,José Feliciano,70
675tsBPpaZtqyiBwEf3ZEP,Mandolin Orange,65
6FD0unjzGQhX3b6eMccMJe,Ghostface Killah,68
2LmcxBak1alK1bf7d1beTr,Juhn,74
4UOlRVifrFdQHW9qu5ep8t,Tech N9ne Collabos,64
4salDzkGmfycRqNUbyBphh,Styx,66
4LFOoXhMhnq9U8VsZkSwxl,Edwin Luna y La Trakalosa de Monterrey,70
4iVhFmG8YCCEHANGeUUS9q,Pretty Lights,65
7CyeXFnOrfC1N6z4naIpgo,The Ronettes,68
0ZCO8oVkMj897cKgFH7fRW,Los Angeles Azules,73
1qUjOF5fzrpoNycD36b2jZ,Nate Ruess,71
4LZ4De2MoO3lP6QaNCfvcu,Said the Sky,67
188VINPQh5dyNfLUkevKqf,Olivia Holt,70
3JFsVIxOn7STeilPICkkB2,Lamb of God,68
4TnGh5PKbSjpYqpIdlW5nz,Monsta X,71
7rVA45AaxEEetdqc9NngiJ,Remo,66
6DpWtzfwV8fcwP6fXckDVu,Starrah,67
5Qi4Bb7a8C0a00NZcA77L0,D12,70
2N4EYkIlG1kv25g6Wv8LGI,Killer Mike,66
0399oiMcmbOzzsYQDNYqxn,Problem,65
5Z3O26siNL8lCERv78sFte,Double Trouble,68
13ACz7DIictCpSYGglNTHs,Philanthrope,68
1TtJ8j22Roc24e2Jx3OcU4,Purity Ring,66
2i9uaNzfUtuApAjEf1omV8,Wet,67
5r5Va4lVQ1zjEfbJSrmCsS,Broods,69
2B4ZHz4QDWJTXPFPgO5peE,Warren G,69
5juOkIIy18sFw9L30syt1Z,Washed Out,66
6MwPCCR936cYfM1dLsGVnl,Motionless In White,66
6ueGR6SWhUJfvEhqkvMsVs,Janelle Monáe,69
5AEG63ajney2BoDXi0Vb84,Bad Company,66
1SZMaiNHfdUuU0qZKZ6y62,Newsboys,66
6qO6LhD6FuXK5e2PtfAIMz,We Came As Romans,67
2usAJ9Mtrw570XlQ5MHJek,El Tigrillo Palma,64
0uFc6StTmJBvdHPZFDkdJy,Casey Veggies,65
6O7MpKrY91vlCd4Osi6XKs,Black Veil Brides,68
4QDvXnbmw1znkqkK1119Fc,RKCB,67
0HS96tPggl2nwiz3gNWWI5,Mitchell Ayres & His Orchestra,66
4Tw2N3wdvJPGEU7JqMxFfE,Eddie Money,66
1bwUhKRmEkOZ1wuTnV9XjC,Beach Fossils,67
2x8KDZdSONA3872CnhaAlX,Styles P,68
2cADQgiLMjNhbsfeN52Bf3,Swizz Beatz,67
3RchxeOVaDXmQRBWeL5CNZ,Outside Broadcast Recordings,67
7EEiVZvj6RCEtVX2F2pyxu,Slim Jxmmi,65
1PbBg2aYjWLKRk84zJK15x,Echosmith,70
57bUPid8xztkieZfS7OlEV,The Supremes,70
3RsBe1GeG3nJinhV6HmfG9,Chris King,64
4rF7c8zpCKzuSXohs2HIpA,Steven Universe,67
4jXfFzeP66Zy67HM2mvIIF,Bill Evans,69
6G9bygHlCyPgNGxK2l3YdE,Vanessa Hudgens,72
3RTklnRcfHgkQJwFpgOq3t,Nevve,68
7352aRY2mqSxBZwzUb6LmA,Bow Wow,67
3aBkeBhwadnWMWoVJ2CxJC,Rob Thomas,67
2dEZtPJFspWetycGtouit2,Seth Ennis,64
5JSXWmQO8csVUy6hSRu8TA,Maty Noyes,70
3NChzMpu9exTlNPiqUQ2DE,Thrice,66
5KNNVgR6LBIABRIomyCwKJ,Dermot Kennedy,70
1HQGhla3VNj1dBmKTtVT2t,Ookay,67
5sUrlPAHlS9NEirDB8SEbF,Alejandro Sanz,80
1mSJCvDX0W7Dn7S9C6vmvI,Anna Of The North,68
2PCUhxD40qlMqsKHjTZD2e,Parachute,66
53ixqKNKVTgtSx3m3DGMA2,FKi 1st,66
1Ml4OuStDoympbREURAM15,The Fontane Sisters,65
2NUz5P42WqkxilbI8ocN76,Vybz Kartel,71
2SrSdSvpminqmStGELCSNd,Stormzy,80
6aIm51fHkokqlJn2vzNTH8,Webbie,63
2ptmyXoL7poH6Zq62h1QT9,Merle Haggard,64
1hcdI2N1023RvSwLzTtdsp,Natalia Lafourcade,78
5pdyjBIaY5o1yOyexGIUc6,Lights,67
21TinSsF5ytwsfdyz5VSVS,dodie,69
1SImpQO0GbjRgvlwCcCtFo,The Red Jumpsuit Apparatus,67
6lBN3Tzt61u8i9AJoAhKzF,Mykola Dmytrovych Leontovych,65
3WaJSfKnzc65VDgmj2zU8B,Interpol,71
2xaAOVImG2O6lURwqperlD,Catfish and the Bottlemen,73
2qvP9yerCZCS0U1gZU8wYp,Two Steps from Hell,72
48sLioddyaXkuhyHXSkpsB,Parson James,73
1QAJqy2dA3ihHBFIHRphZj,Cigarettes After Sex,73
0xTcxl35DKXUeYRWqY10w6,Peewee Longway,64
4SqTiwOEdYrNayaGMkc7ia,LÉON,71
374sWpAJsbZckf98df2jJJ,Fuse ODG,75
7g56xCsozigPH5OgmwinYA,Ocean Sounds,64
6xrCU6zdcSTsG2hLrojpmI,José González,72
0yNLKJebCb8Aueb54LYya3,New Order,71
29ywwKkxfoH7iWwNY1UezA,Francesca Battistelli,64
6Tyzp9KzpiZ04DABQoedps,Little Dragon,69
7u160I5qtBYZTQMLEIJmyz,Borgore,68
3441uYrkzgTWwjXLd13R0U,Enigma Norteño,68
3whuHq0yGx60atvA2RCVRW,Olly Murs,76
6ghiFYcwn2Vzl6K50U0UPz,Michael Ray,63
5iA5RZI1NApzshkyUEUnaa,Peter J. Wilhousky,65
3kzwYV3OCB010YfXMF0Avt,Alvvays,67
5sLCZx5RvQ1Cv6kguDLCLx,Voz De Mando,66
735L650pvygCZZlPMyHqsN,John Scott Trotter & His Orchestra,65
6ZhjJOJXXwnPS8PrXdmjLw,UGK,64
61fqRzZ9aHyPeTdUIqEEFx,Kristian Stanfill,65
1eYhYunlNJlDoQhtYBvPsi,Ray Charles,72
3ICflSq6ZgYAIrm2CTkfVP,The Animals,71
053q0ukIDRgzwTr4vNSwab,Grimes,68
1ZLO8d7zll1WeQJUHaxQer,HoodRich Pablo Juan,64
1P8IfcNKwrkQP5xJWuhaOC,LL Cool J,67
0bz9hDpUbAw5JElgEiuIYZ,Matt Redman,67
5bi4lyuj5ZrayYKlibl9ij,Original Broadway Cast of Dear Evan Hansen,65
0dEvJpkqhrcn64d3oI8v79,Barenaked Ladies,66
0VKh7CQDi9MkUvaBMoK1V0,Bronco,70
2iUbk5KhZYZt4CRvWbwb7S,LunchMoney Lewis,69
7v35CkHBaT1SStgQHl95a0,Tenth Avenue North,64
41LfjfTCcTCUdykJqNyFw8,Dae Dae,64
29SeiO68HQHBs7pDdWOvvX,Jesús Adrián Romero,72
79Xp2rRN7wdsaTJgttdX3K,Cody Simpson,70
4pr7J7wzgObkE3DD3Izi7q,Young Buck,66
3yJnBqAoRUNeDabdYoiYWD,Pink Guy,67
74oJ4qxwOZvX6oSsu1DGnw,Cream,69
1yLIaxyVkZnLMXhfRSYEjV,Johannes Bornlof,71
3RMHexittaAZkf8zukkZB8,Trevor Hall,65
7G1GBhoKtEPnP86X2PvEYO,Nina Simone,73
5FsfZj0Mp6YwEWytuJUcWt,Jinsang,67
3CjlHNtplJyTf9npxaPl5w,CHVRCHES,69
2pAWfrd7WFF3XhVt9GooDL,MF DOOM,66
4P0dddbxPil35MNN9G2MEX,Cypress Hill,71
6zVFRTB0Y1whWyH7ZNmywf,Tash Sultana,73
5v2WhpA59TJSdPh7LCx1lN,BONES,68
1HxXNvsraqrsgfmju1yKk8,Modern Baseball,64
5wFXmYsg3KFJ8BDsQudJ4f,Manchester Orchestra,65
11FY888Qctoy6YueCpFkXT,Circa Survive,64
0uq5PttqEjj3IH1bzwcrXF,Spice Girls,73
3ATyg4fGC9F8trfb0GRWmX,Joey Montana,80
5BFLLBEz1g8FcRjBLCVt3e,Rain for Deep Sleep,66
3aVoqlJOYx31lH1gibGDt3,Babyface,66
2VKfXEWzhUi9siHBDTI02Y,Joep Beving,71
5f7VJjfbwm532GiveGC0ZK,Lil Baby,64
21LGsW7bziR4Ledx7WZ1Wf,Johnny Mathis,66
69lxxQvsfAIoQbB20bEPFC,Philip Glass,71
2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,73
6qyi8X6MdP1lu6B1K6yh3h,Silversun Pickups,65
1nJvji2KIlWSseXRSlNYsC,The Velvet Underground,69
3CIRif6ZAedT7kZSPvj2A4,She & Him,66
5wbIWUzTPuTxTyG6ouQKqz,Phish,62
3X458ddYA2YcVWuVIGGOYe,Toni Braxton,69
5gqhueRUZEa7VDnQt4HODp,Nils Frahm,71
5gspAQIAH8nJUrMYgXjCJ2,Kurt Vile,68
5M9Bb4adKAgrOFOhc05Y50,Pablo Alborán,84
5Mq7iqCWBzofK39FBqblNc,Jessie Ware,73
0tFLR2IJlrWQow9YuNhD2Y,Arcangel,73
6gbGGM0E8Q1hE511psqxL0,Ray J,65
2r09Inibex3C4ZNTUVSG3m,Keith Sweat,64
1IQ2e1buppatiN1bxUVkrk,Slayer,69
70gP6Ry4Uo0Yx6uzPIdaiJ,Bas,65
0PxzGnCYBpSuaI49OR94cA,Big Wild,66
5ixB75BQR3ADoWQkcHQJTs,Gene Autry,64
6g0Xatzg8vlchoEe21LoeH,Brain,64
4ERtgeBbWRkFzIz6LaFCeY,Dashboard Confessional,66
2s0yxtiHiyGe6CY4mbDYFi,Remy Boyz,67
57DlMWmbVIf2ssJ8QBpBau,Toby Fox,67
6dgwEwnK0YtDfS9XhRwBTG,Broken Bells,67
7qAcXJgt1PWnxwUgxMdyuk,Sick Puppies,66
2txHhyCwHjUEpJjWrEyqyX,Tom Odell,75
08dD0frW9WYHRGVa40oILp,Casey Lee Williams,65
74V3dE1a51skRkdII8y2C6,André 3000,65
5Nf5yishRW9Ye174sJISkg,London On Da Track,66
6tHs9gFIpD0hCVto83sirH,RÜFÜS DU SOL,63
7v9bFXCdSMA2o3gS4nvp0F,Pimp C,64
1mU61l2mcjEFraXZLpvVMo,Matthew Koma,70
2NQEwAVHBNcI0tGMLlWwF1,Mat Kearney,65
19k8AgwwTSxeaxkOuCQEJs,Jelly Roll,63
1T8S48bD91THNKBByWBDyn,Dwayne Johnson,67
7A9yZMTrFZcgEWAX2kBfK6,Huey Lewis & The News,68
65dGLGjkw3UbddUg2GKQoZ,BadBadNotGood,68
44LPOpECjnIlnwH91wo2ir,All Sons & Daughters,64
69UfPJgUmFFAVT740qGVZi,Ken Darby Singers,64
2BtD5hSIIzuSTX6eXF7aYM,Meditation Rain Sounds,66
10I1X1Vygp2J6R4jP5gF10,Chris Bandi,63
5j9R5dTGerKvdXopZnfJh9,Ramon Ayala Y Sus Bravos Del Norte,65
2t2XKfWKLXpFIjFwy1K8wx,Aaron Lewis,63
59FRAcMcsHQupc8lupy5uH,Sleep Sounds of Nature,66
7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman,73
3gMaNLQm7D9MornNILzdSl,Lionel Richie,73
4VZY0nxYMSNotbS7WjNVQy,Nyla,73
5J6L7N6B4nI1M5cwa29mQG,Alison Krauss,66
5DUlefCLzVRzNWaNURTFpK,Cali Y El Dandee,81
6urkHDoIVO1WO8vNIwcJmM,Die Antwoord,71
78SHxLdtysAXgywQ4vE0Oa,Bush,67
11Y54BxlxC3UIAUkU2eadQ,Rend Collective,65
2EJ5MRZCzpHSSNNEpTx9Kb,Josh Abbott Band,62
1c4rxrxy8eDLvMVL1DTiBe,Andra Day,68
0taUqKeI9JbGZECxu5bVV0,Toni Romiti,63
6vdMPayKk8YJxxeNP5oMCb,Chamillionaire,67
1YK8JdPbiaMSnf4hrlBkGT,Pepper,63
6uRJnvQ3f8whVnmeoecv5Z,Berliner Philharmoniker,72
3kHVioJpVxlazAAKQ64pC1,Yuna,68
6k0IBR0lU42s2GYpNX7kA9,Brian McKnight,68
0Vw76uk7P8yVtTClWyOhac,HONNE,71
1kB7GlXzdNWl28zLcOkQqU,Rachel House,66
5eyMzR1hYiEZtN2c9ly2kw,Matisyahu,67
1GUYk7GLP4tALtorFH1OWG,Noel Torres,65
